Customer Age,Gender,Education Level,Marital Status,Months on book,Credit Limit,Total Trans Amt,Total Trans Count,Minimum income,Max income
59,F,Unknown,Married,52,2308,4869,77,0,40000
48,F,Graduate,Married,42,10514,4949,76,0,0
54,M,Graduate,Married,44,1655,4621,67,40000,60000
41,F,Graduate,Single,25,2768,5112,86,40000,60000
59,F,Unknown,Single,52,2533,3816,75,0,40000
48,M,Graduate,Married,42,25658,4498,85,80000,120000
55,F,College,Divorced,36,4410,1883,44,40000,60000
49,F,Uneducated,Unknown,39,3468,2494,39,0,40000
51,F,Post-Graduate,Married,36,0,4323,70,0,40000
34,F,High School,Unknown,15,0,2819,48,0,0
55,F,High School,Unknown,36,6968,4037,69,0,0
35,F,Graduate,Single,22,2441,4105,73,40000,60000
46,F,Post-Graduate,Single,37,1836,1799,28,0,40000
50,F,Graduate,Married,36,2560,4456,70,40000,60000
43,M,College,Married,36,32733,3452,54,80000,120000
48,F,Uneducated,Married,41,2964,2327,38,0,40000
44,M,Unknown,Unknown,29,8315,4088,66,80000,120000
65,F,Unknown,Single,56,2279,4091,82,0,40000
53,M,College,Single,48,34516,3819,72,80000,120000
49,M,Doctorate,Married,39,0,3691,77,40000,60000
45,F,High School,Single,36,2020,4951,85,0,40000
44,F,High School,Unknown,35,34516,2227,44,0,0
56,F,Uneducated,Single,47,5261,4448,86,0,0
43,F,High School,Married,31,2692,4622,73,0,0
49,F,Post-Graduate,Married,36,1994,4434,69,40000,60000
44,M,Graduate,Divorced,37,3290,4780,84,60000,80000
52,F,Graduate,Single,41,3035,4104,79,40000,60000
37,F,Graduate,Single,36,2407,4983,86,40000,60000
47,F,College,Married,35,1781,2196,35,0,40000
40,F,Uneducated,Married,28,3680,2725,41,0,40000
48,F,Unknown,Married,36,2740,2431,46,0,40000
42,F,Graduate,Married,31,4311,4965,94,0,40000
42,F,High School,Single,32,1931,4693,66,0,40000
59,M,Graduate,Single,36,3604,4576,87,0,40000
47,F,Graduate,Married,34,2190,4416,68,0,40000
56,F,Uneducated,Unknown,36,8438,4798,89,0,40000
46,F,High School,Married,36,3413,5029,86,40000,60000
26,F,Graduate,Unknown,14,2163,4380,57,0,40000
42,F,Graduate,Single,36,3595,5025,84,0,40000
47,M,Graduate,Married,41,9036,4500,83,120000,120000
48,F,Graduate,Married,31,2315,4828,90,0,40000
44,M,Uneducated,Married,27,34516,4654,59,80000,120000
56,F,High School,Married,37,4008,5429,71,0,40000
43,F,Graduate,Married,30,3143,5409,79,0,40000
40,M,Uneducated,Single,27,3427,2625,63,80000,120000
38,F,Graduate,Single,28,2699,4813,78,0,40000
40,F,Graduate,Single,36,1538,4884,79,0,40000
48,F,Graduate,Married,36,5573,4348,90,40000,60000
46,M,High School,Unknown,35,2570,4442,85,80000,120000
43,M,High School,Unknown,30,18008,2659,55,80000,120000
52,M,High School,Single,39,34516,2395,47,120000,120000
49,F,Uneducated,Married,36,13483,3427,72,0,0
49,F,Graduate,Single,42,4349,4694,84,0,0
42,M,College,Single,36,11698,3539,81,60000,80000
46,F,Graduate,Married,28,8318,2427,52,0,40000
46,F,Unknown,Married,41,0,3942,78,0,40000
49,F,Unknown,Single,43,1643,2520,38,40000,60000
42,M,Graduate,Married,27,1503,4680,67,40000,60000
47,F,Unknown,Married,35,2793,3485,72,0,40000
45,F,College,Divorced,37,0,4459,66,40000,60000
33,M,High School,Married,22,9094,4203,76,80000,120000
50,M,Graduate,Divorced,39,6362,4476,85,60000,80000
60,F,Unknown,Single,47,2394,4611,82,0,40000
45,M,Unknown,Single,36,15100,4135,76,60000,80000
53,F,Graduate,Married,47,2927,2231,60,0,40000
48,M,Graduate,Married,35,9030,4899,84,80000,120000
53,F,Unknown,Single,36,1543,4312,84,0,40000
53,F,College,Married,40,4941,5104,87,0,0
33,F,High School,Married,36,2279,4169,74,0,0
44,F,High School,Divorced,28,1877,2581,57,0,40000
52,M,Uneducated,Divorced,46,0,3763,74,40000,60000
40,F,Graduate,Unknown,27,0,4397,73,0,40000
41,M,High School,Married,28,9577,4086,62,60000,80000
43,M,Post-Graduate,Divorced,36,5427,4328,73,60000,80000
46,F,Graduate,Single,36,5913,2404,39,40000,60000
43,F,Graduate,Single,26,2867,2646,41,40000,60000
40,F,High School,Single,29,2506,4665,82,0,40000
39,F,Doctorate,Married,29,1693,4203,87,40000,60000
54,F,Graduate,Married,36,3137,2925,41,0,0
47,F,Doctorate,Single,40,2437,2027,42,0,40000
35,F,High School,Married,28,0,4840,85,0,40000
46,F,Graduate,Single,41,3913,5170,93,0,40000
41,F,High School,Married,36,4953,4183,67,0,40000
48,F,Graduate,Single,33,5724,4510,59,40000,60000
37,M,Uneducated,Married,25,0,5046,77,40000,60000
55,F,Unknown,Single,36,1886,4233,81,0,40000
42,F,Graduate,Single,36,1451,2192,35,40000,60000
47,F,High School,Married,41,2950,4740,83,0,0
42,F,College,Single,30,0,2181,43,40000,60000
36,F,Graduate,Unknown,23,2024,4861,84,40000,60000
33,F,College,Single,15,2299,2323,47,0,0
47,M,High School,Married,29,3291,3228,82,40000,60000
41,F,Unknown,Single,36,0,1890,43,0,40000
41,F,High School,Divorced,34,2137,4290,90,0,40000
60,F,High School,Married,42,0,1628,42,0,40000
48,M,Unknown,Single,44,16794,4040,76,80000,120000
43,M,Unknown,Married,32,12219,3843,69,40000,60000
54,F,High School,Married,47,1804,4542,73,0,40000
60,F,Unknown,Married,36,2343,4858,69,0,40000
44,M,Post-Graduate,Single,38,19724,3830,82,80000,120000
49,F,Uneducated,Married,42,3949,4124,57,0,40000
64,F,Graduate,Single,36,1682,1811,39,0,40000
54,F,Post-Graduate,Single,35,1724,2725,47,0,40000
50,F,Doctorate,Married,41,2372,4418,80,0,40000
40,M,Uneducated,Married,28,4642,5080,76,120000,120000
49,F,College,Single,30,2765,4629,58,40000,60000
49,F,Unknown,Single,41,2555,4552,75,0,40000
51,M,Uneducated,Married,40,3150,3477,78,80000,120000
43,F,Graduate,Married,36,2570,4058,83,0,40000
59,M,Graduate,Single,53,4386,4064,65,60000,80000
42,M,Uneducated,Married,37,2411,4331,63,0,40000
47,M,Graduate,Divorced,40,6397,2511,56,0,40000
53,M,Uneducated,Unknown,45,23958,2777,45,120000,120000
49,F,Graduate,Single,42,2608,4776,85,0,40000
45,M,Post-Graduate,Married,39,4409,4292,76,40000,60000
48,M,Doctorate,Single,39,10033,4106,78,60000,80000
48,M,High School,Single,36,1641,2536,45,60000,80000
57,F,High School,Single,45,2454,4983,79,0,40000
56,F,High School,Married,43,1978,4870,83,0,40000
46,M,Post-Graduate,Married,36,5464,4866,81,60000,80000
42,M,High School,Single,37,5951,4160,84,60000,80000
49,F,Uneducated,Single,31,2381,4013,79,0,40000
48,M,Post-Graduate,Divorced,38,11596,4686,67,60000,80000
55,F,Post-Graduate,Single,46,5162,3562,72,40000,60000
63,F,Uneducated,Single,55,16312,4366,68,0,0
44,M,High School,Single,36,25276,2282,38,60000,80000
38,F,High School,Single,26,1939,4790,77,0,40000
45,F,Doctorate,Divorced,36,2788,4437,67,40000,60000
54,F,High School,Married,42,0,4776,90,0,40000
59,F,Unknown,Married,36,2448,5066,84,0,40000
52,F,College,Married,40,10317,3939,60,0,0
38,F,College,Single,33,3119,2492,50,0,40000
42,F,Graduate,Single,36,2803,2216,40,0,40000
43,F,Graduate,Unknown,30,2397,4140,68,0,40000
44,F,Unknown,Divorced,32,1693,2829,42,0,40000
52,M,Graduate,Married,36,2866,4850,84,80000,120000
52,F,Uneducated,Unknown,36,2498,4434,79,40000,60000
42,F,College,Divorced,23,1878,4707,74,0,40000
53,F,Graduate,Married,36,2712,4159,69,40000,60000
52,M,High School,Single,38,34516,2213,47,120000,120000
34,F,Graduate,Married,29,6169,4794,71,40000,60000
51,M,Graduate,Married,35,6205,4605,88,80000,120000
43,F,Unknown,Unknown,36,1780,5008,93,0,40000
48,F,High School,Married,36,0,4490,65,0,40000
41,F,High School,Married,36,2811,2245,41,0,40000
59,F,Unknown,Single,53,7501,2280,49,0,40000
62,M,Graduate,Unknown,36,2856,4473,67,0,40000
37,M,Unknown,Single,22,29898,3883,68,80000,120000
46,M,Graduate,Married,36,1939,4327,84,60000,80000
50,F,High School,Married,21,2965,4475,66,0,40000
40,F,Unknown,Single,25,2812,4763,74,0,40000
59,F,Graduate,Single,36,10031,1792,29,0,0
62,M,Graduate,Divorced,36,4049,4003,73,40000,60000
38,F,Graduate,Single,26,2669,2271,31,40000,60000
44,F,College,Single,28,1951,2697,45,0,40000
59,F,Graduate,Single,36,1528,4411,77,40000,60000
48,F,High School,Married,36,0,2090,50,0,40000
50,M,Unknown,Married,43,3143,2297,37,60000,80000
46,F,High School,Unknown,37,0,3916,79,0,40000
43,M,Unknown,Single,36,8406,3820,75,40000,60000
50,F,High School,Unknown,36,2242,4708,81,0,40000
44,M,Graduate,Divorced,36,6538,2132,33,60000,80000
42,F,Unknown,Married,29,4710,4663,78,0,40000
50,M,Graduate,Single,41,13032,4348,77,120000,120000
45,F,High School,Married,36,2225,4138,85,0,40000
52,F,Graduate,Married,36,3143,4417,84,40000,60000
49,M,Uneducated,Married,44,5013,5223,84,60000,80000
60,F,High School,Married,50,3466,4073,69,0,40000
38,F,Graduate,Married,18,1686,4891,68,0,40000
44,F,Unknown,Divorced,34,1689,1588,37,40000,60000
47,M,Graduate,Married,42,1626,4847,78,40000,60000
57,F,Uneducated,Single,51,1614,1690,38,0,40000
41,F,Uneducated,Single,29,2429,4775,84,0,0
35,F,Unknown,Married,15,0,4551,82,40000,60000
39,M,Graduate,Married,30,17523,1974,54,80000,120000
54,F,College,Married,43,2573,4404,93,0,40000
43,F,Graduate,Single,33,2900,4656,59,40000,60000
32,F,Post-Graduate,Single,36,2352,5209,93,0,40000
58,F,College,Single,36,2212,4976,79,0,40000
33,M,College,Single,36,9642,2172,33,80000,120000
56,M,High School,Married,37,9257,4212,72,120000,120000
46,F,Unknown,Single,36,1731,2304,46,0,40000
61,M,Graduate,Unknown,49,16929,4799,79,60000,80000
50,M,College,Married,39,3606,3568,92,80000,120000
44,M,Uneducated,Single,33,1714,4180,71,40000,60000
46,M,Uneducated,Married,36,23512,3764,60,80000,120000
44,F,Unknown,Married,35,1855,2544,27,0,40000
44,F,College,Single,34,1605,2722,45,0,40000
46,F,Graduate,Married,36,2302,2689,49,0,40000
42,M,Uneducated,Married,25,13546,3943,73,60000,80000
54,F,Post-Graduate,Unknown,44,2440,2334,51,0,40000
39,F,Graduate,Single,30,2669,3847,65,0,40000
47,F,Unknown,Single,35,2402,1930,48,0,40000
46,F,Unknown,Single,33,3001,2577,39,40000,60000
42,F,Unknown,Married,31,2552,4437,61,0,40000
41,F,Unknown,Married,34,2679,4682,81,0,40000
45,F,High School,Single,35,1502,4890,61,0,40000
61,F,Graduate,Unknown,55,0,4518,81,40000,60000
46,F,Unknown,Married,38,3331,3946,69,0,40000
32,F,Unknown,Divorced,19,0,4593,79,0,40000
55,F,Unknown,Single,39,2426,5175,82,0,40000
59,M,High School,Single,54,2791,2658,43,80000,120000
49,M,Unknown,Unknown,43,18379,4122,70,80000,120000
46,M,Doctorate,Married,34,3499,3972,67,120000,120000
60,F,College,Single,48,0,4104,83,0,40000
40,M,Graduate,Married,28,18295,4827,70,120000,120000
39,F,Graduate,Single,29,1568,4531,76,0,40000
57,F,Post-Graduate,Married,36,2712,4520,79,0,40000
48,M,Post-Graduate,Single,41,34516,2260,50,120000,120000
55,F,High School,Single,49,2177,5228,77,0,40000
44,F,Uneducated,Married,34,2296,5108,87,0,40000
43,F,Post-Graduate,Married,35,2435,5268,88,0,40000
51,F,Graduate,Divorced,41,1495,2552,42,0,40000
41,M,Doctorate,Single,26,9220,2276,32,120000,120000
52,M,High School,Married,40,23128,2050,35,60000,80000
47,F,Doctorate,Single,37,4254,5385,93,0,40000
47,F,Unknown,Single,42,14897,2164,53,40000,60000
54,F,Uneducated,Single,36,3554,4121,82,0,40000
34,F,High School,Married,13,1798,4551,84,0,40000
44,F,College,Single,34,2429,4122,74,0,40000
46,F,Graduate,Divorced,39,2477,5138,77,40000,60000
36,F,Uneducated,Divorced,36,14304,4746,73,0,0
30,F,High School,Single,36,1536,3904,74,0,40000
39,F,High School,Unknown,34,15370,4106,71,0,0
45,M,Unknown,Unknown,39,23981,4141,73,40000,60000
42,M,Unknown,Single,38,6318,4166,86,60000,80000
32,F,Graduate,Single,13,3558,4878,71,0,0
56,F,Graduate,Unknown,44,1677,2477,45,0,40000
53,F,Unknown,Married,47,2734,4064,66,0,40000
52,F,Graduate,Married,36,2396,4569,70,40000,60000
45,M,High School,Married,35,9852,3813,71,80000,120000
49,M,High School,Single,30,1579,4354,70,60000,80000
44,F,Unknown,Single,37,1900,2298,45,0,0
42,F,College,Married,28,1820,4592,67,40000,60000
58,F,Uneducated,Unknown,39,2406,4450,73,40000,60000
60,M,Unknown,Married,47,4541,2829,44,60000,80000
51,F,Unknown,Single,43,3124,4716,68,0,40000
44,F,Graduate,Single,26,2240,4399,80,0,40000
43,F,Uneducated,Married,31,1773,5400,84,40000,60000
27,F,Graduate,Married,36,1674,4513,57,0,40000
46,F,Graduate,Married,39,3257,4042,85,0,0
48,F,High School,Married,36,32611,3916,61,0,0
47,F,Graduate,Divorced,38,3027,3912,77,0,40000
45,F,Graduate,Single,35,4210,4175,58,0,40000
46,M,Graduate,Divorced,27,10931,4802,73,40000,60000
55,M,Graduate,Single,43,34516,4131,66,120000,120000
51,F,Doctorate,Single,36,2637,4525,83,40000,60000
42,F,Graduate,Single,33,2899,4906,94,0,40000
40,M,Unknown,Divorced,26,0,4776,82,120000,120000
65,M,Doctorate,Divorced,56,1573,3349,77,0,40000
49,F,Graduate,Married,37,6184,1756,49,0,40000
51,M,College,Married,35,34516,4587,82,120000,120000
56,F,Uneducated,Married,47,1822,4576,78,0,0
41,F,Unknown,Single,29,2701,4406,80,0,40000
47,F,High School,Unknown,41,3654,1998,44,0,40000
37,M,Post-Graduate,Single,31,2626,4714,93,80000,120000
48,F,High School,Single,36,0,3868,80,0,40000
46,F,Graduate,Single,42,13376,4515,63,0,0
55,M,Graduate,Single,42,31636,4231,68,120000,120000
36,M,Unknown,Married,26,3453,4386,68,0,40000
44,F,Graduate,Married,38,3889,1718,37,0,40000
47,F,Post-Graduate,Unknown,36,2216,4711,83,40000,60000
46,M,Uneducated,Married,38,11434,4520,83,80000,120000
43,F,Graduate,Married,34,3146,4149,66,0,0
46,M,High School,Married,36,2790,3392,86,80000,120000
57,F,High School,Single,36,4396,4826,88,0,0
62,M,Uneducated,Single,50,14314,4355,70,60000,80000
47,M,Graduate,Married,30,1889,2479,46,40000,60000
39,F,High School,Single,31,1862,5105,79,0,40000
53,M,High School,Married,39,2875,4399,88,40000,60000
49,F,High School,Married,36,1763,2813,43,0,40000
46,F,Graduate,Married,33,0,4474,63,40000,60000
39,M,Post-Graduate,Single,35,2623,4078,70,40000,60000
58,F,High School,Married,53,1944,2412,40,0,40000
43,F,Uneducated,Married,36,0,2116,38,40000,60000
39,F,Graduate,Single,34,2884,4809,87,0,0
44,F,Unknown,Single,36,2936,4509,70,0,40000
42,M,Graduate,Married,23,5791,2516,64,40000,60000
65,M,Graduate,Single,36,0,4427,63,40000,60000
55,F,Doctorate,Single,44,1912,4666,98,0,40000
31,F,Unknown,Single,25,3288,4370,83,0,0
48,F,Unknown,Married,38,4382,2446,34,0,0
46,F,Graduate,Married,40,3595,4534,71,0,0
41,F,Graduate,Married,26,3159,2925,46,0,40000
36,F,Uneducated,Unknown,28,5393,4769,102,0,0
37,M,Graduate,Unknown,28,12222,4215,63,80000,120000
43,M,Graduate,Single,36,0,4459,65,0,40000
46,M,Graduate,Married,29,3429,4591,85,60000,80000
39,M,Uneducated,Single,36,12618,4768,82,80000,120000
49,F,Uneducated,Married,40,6049,4468,71,0,40000
39,F,Graduate,Single,23,2533,5128,74,0,40000
52,F,Graduate,Single,35,2411,4812,79,0,0
41,M,College,Divorced,35,2001,4455,82,60000,80000
46,F,Graduate,Single,36,2042,4917,73,0,0
57,M,Uneducated,Married,41,2527,2767,43,60000,80000
49,M,Unknown,Married,35,0,4109,71,0,40000
46,F,Post-Graduate,Married,38,13816,4238,73,0,0
38,F,Post-Graduate,Single,33,2256,4587,92,0,40000
49,F,High School,Married,36,34516,3820,72,0,0
55,M,Post-Graduate,Married,36,6400,4475,91,80000,120000
52,F,Graduate,Married,42,1816,4957,78,0,0
42,F,Doctorate,Single,29,3347,5533,85,40000,60000
52,F,High School,Single,43,2705,5532,81,0,40000
53,F,Graduate,Married,36,2043,4940,68,40000,60000
45,F,High School,Single,36,1912,5046,79,40000,60000
50,F,Post-Graduate,Divorced,39,3028,4144,64,40000,60000
42,F,High School,Married,35,1514,4004,69,0,40000
48,F,Unknown,Single,43,0,4059,89,0,40000
52,F,Uneducated,Married,42,3103,4641,80,0,40000
57,F,Doctorate,Divorced,47,2504,4847,86,0,40000
56,F,High School,Married,42,3674,2608,45,0,0
48,M,Graduate,Married,44,2916,4336,72,80000,120000
52,F,Uneducated,Single,45,1633,4436,75,0,40000
56,M,Uneducated,Single,49,5466,4435,79,80000,120000
43,F,High School,Married,34,2032,4736,86,40000,60000
62,M,Uneducated,Single,36,3933,3048,54,60000,80000
51,M,Uneducated,Unknown,45,21328,3825,76,80000,120000
45,F,Graduate,Single,36,3562,4490,90,0,40000
39,F,High School,Single,34,2069,2716,43,0,0
45,M,Graduate,Single,31,3534,3973,66,120000,120000
56,F,Uneducated,Married,46,2402,4610,76,40000,60000
57,F,Uneducated,Married,47,3136,4930,80,0,0
60,F,Uneducated,Divorced,52,2802,4392,81,40000,60000
50,F,Uneducated,Married,40,2315,4143,65,0,0
44,F,College,Unknown,35,11238,5302,70,0,0
49,M,Graduate,Married,29,1460,2329,36,60000,80000
50,F,Graduate,Married,44,2602,5532,85,0,40000
36,M,Graduate,Single,36,4225,2659,43,0,40000
57,F,Post-Graduate,Single,48,2576,3913,86,40000,60000
35,F,Graduate,Married,36,1931,2569,46,0,0
46,M,Post-Graduate,Single,40,2344,2098,31,40000,60000
29,F,Unknown,Unknown,36,7270,3759,69,0,0
40,F,High School,Single,34,2395,4481,82,0,40000
50,F,Uneducated,Single,43,2835,4686,79,0,40000
62,F,Unknown,Single,49,1540,3714,56,40000,60000
49,F,Uneducated,Married,34,3017,4389,72,0,0
50,F,Graduate,Married,36,0,4765,71,0,40000
49,F,Doctorate,Single,32,0,4052,65,40000,60000
56,F,Graduate,Married,50,1584,4203,73,0,40000
47,M,Graduate,Single,35,2676,4640,69,40000,60000
56,F,Unknown,Divorced,50,5084,4060,55,40000,60000
41,F,Graduate,Single,33,1764,2105,57,0,40000
63,M,Unknown,Unknown,46,23925,3677,55,60000,80000
51,F,Graduate,Married,36,2886,4884,89,0,0
43,F,High School,Unknown,28,6720,5049,85,0,0
49,F,High School,Single,34,15569,4566,73,0,40000
51,F,Graduate,Married,36,1565,4798,73,40000,60000
44,M,High School,Single,35,5947,4984,90,60000,80000
46,M,Graduate,Married,37,18821,4402,75,60000,80000
56,F,Graduate,Married,44,1544,1902,35,40000,60000
41,F,Uneducated,Married,36,1755,4786,73,0,40000
49,F,Graduate,Married,36,0,4759,90,0,40000
53,F,College,Single,46,2153,4628,69,0,40000
44,F,Uneducated,Married,36,1684,2275,45,0,40000
45,M,Unknown,Single,40,5662,4014,61,40000,60000
46,F,Graduate,Single,38,2799,4634,91,0,40000
58,M,Unknown,Married,52,12398,4228,93,120000,120000
41,M,Post-Graduate,Single,27,4461,4204,77,40000,60000
49,F,Post-Graduate,Divorced,44,2597,3637,69,40000,60000
54,F,Uneducated,Single,49,9733,5228,71,0,0
52,F,Graduate,Married,45,2261,4456,68,0,40000
47,F,High School,Married,36,2822,5064,74,0,40000
40,F,High School,Unknown,30,8793,5342,64,0,40000
53,F,Graduate,Married,36,5843,4405,67,0,0
46,F,High School,Single,34,3322,3913,86,0,40000
53,F,High School,Married,48,2036,4161,75,0,40000
28,F,Unknown,Single,13,2387,4513,66,0,40000
43,F,College,Unknown,33,1884,4591,85,0,40000
51,F,Uneducated,Single,36,3747,4609,87,0,40000
58,F,Uneducated,Married,51,2220,4396,78,0,40000
50,F,College,Married,36,2428,5170,68,40000,60000
42,F,Unknown,Married,36,0,2191,51,40000,60000
45,F,Post-Graduate,Single,35,1850,4234,74,40000,60000
48,F,Graduate,Married,41,16002,3667,52,40000,60000
54,F,Unknown,Unknown,39,0,2145,41,0,40000
47,F,High School,Unknown,36,5222,4433,81,0,40000
39,F,Graduate,Married,34,0,4409,72,0,40000
62,F,Unknown,Single,56,2582,4041,67,0,40000
45,F,Graduate,Married,34,1533,4659,83,40000,60000
56,F,Graduate,Married,41,0,3778,72,0,40000
52,M,Unknown,Divorced,42,5763,2310,48,80000,120000
46,F,Uneducated,Single,42,1910,5253,82,0,0
51,F,Unknown,Married,37,1515,4324,89,0,40000
52,M,Graduate,Single,44,1538,4808,64,40000,60000
44,F,Graduate,Single,40,1572,4996,80,40000,60000
41,F,Uneducated,Married,36,0,4532,78,0,40000
52,F,Graduate,Married,46,2814,4271,88,0,40000
41,F,Post-Graduate,Married,36,1495,2622,70,0,40000
37,F,Graduate,Married,36,1959,3046,52,40000,60000
60,F,Graduate,Divorced,53,2903,4555,76,0,40000
47,F,Uneducated,Single,35,4543,4093,77,40000,60000
42,F,College,Married,33,3119,4659,82,0,0
42,M,Uneducated,Unknown,29,17506,4199,73,80000,120000
50,F,Unknown,Married,43,0,2370,44,0,40000
49,F,Uneducated,Married,41,3128,4369,59,0,0
36,F,High School,Single,26,5956,2828,46,0,0
43,M,Unknown,Unknown,35,4177,3553,66,0,40000
57,M,Unknown,Single,48,13457,3303,66,80000,120000
45,M,College,Divorced,37,1535,5168,76,80000,120000
41,F,Graduate,Married,36,3203,4282,82,0,40000
39,F,Graduate,Divorced,36,2092,2015,33,0,40000
44,F,Graduate,Married,36,2420,4954,82,0,40000
43,F,High School,Single,36,2313,5006,76,0,40000
56,M,Graduate,Married,49,3059,4774,81,40000,60000
41,F,Uneducated,Married,36,2235,4633,79,40000,60000
49,F,Unknown,Married,37,3208,4531,86,0,40000
43,M,Graduate,Unknown,25,7534,4685,79,60000,80000
39,F,Graduate,Unknown,25,2006,4139,69,0,40000
46,M,Unknown,Divorced,32,0,4368,87,60000,80000
49,M,Unknown,Married,42,14044,4889,89,80000,120000
44,M,College,Single,38,5005,5066,71,60000,80000
43,F,Uneducated,Single,32,1628,2219,49,0,40000
56,F,Unknown,Single,36,3033,4921,90,0,40000
56,F,Graduate,Unknown,36,5204,5285,82,40000,60000
57,F,High School,Single,41,2442,4313,75,0,40000
51,F,Graduate,Single,46,2429,4761,99,0,40000
60,F,High School,Single,56,2213,4210,84,40000,60000
43,F,Graduate,Married,32,2624,3929,67,0,40000
37,F,College,Single,32,1976,4424,73,40000,60000
46,F,Graduate,Single,41,3492,3043,53,40000,60000
50,F,High School,Married,36,3546,2616,47,0,40000
38,F,High School,Unknown,36,2989,2143,67,0,40000
44,F,Graduate,Married,29,0,3971,60,40000,60000
52,F,Uneducated,Divorced,48,0,5053,74,0,0
37,F,High School,Unknown,36,0,4824,83,0,40000
45,F,Unknown,Married,33,0,4851,86,0,40000
40,F,Post-Graduate,Single,31,2383,4759,75,40000,60000
